name	Fold change	p-value	G2-1	G2-2	G2-3	G2-4	G2-5	G2-6	G2-7	G2-8	G2-9	G2-10	G3-1	G3-2	G3-3	G3-4	G3-5	G3-6	G3-7	G3-8	G3-9	G3-10
M103T278	0.166953829	0.002922006	511.8900825	7774.157473	7993.626	3554.753143	3429.290975	2771.041559	3769.524784	8253.20705	16167.26549	5473.464017	4775.971429	51131.91353	14092.4988	90968.63118	50710.35754	58744.94751	23503.39007	32732.41354	7531.160748	23381.9494
M141T333_2	1.669759487	0.002605023	8926254.334	14313125.78	13245076.01	16026679.67	14294826.19	10892556.11	14799835.87	15199383.48	13953700.39	14433917.47	13453984.29	6891176.664	17600859.43	6969280.248	3765187.969	5163487.525	7127510.931	9140275.41	2839044.974	8549166.858
M257T423	0.479041826	0.047739223	9515.197579	171139.0177	66194.88694	160547.0146	123202.4555	82530.80468	71242.19631	56792.36273	113196.7018	117747.9596	292545.8498	96888.50841	98988.20314	115091.432	546766.6053	157754.8349	335121.0093	166505.6687	52166.9301	167448.0357
M313T81	0.438730977	0.008412881	7882.719352	51991.12678	44081.56083	8155.502296	23567.2331	20573.29476	18623.25037	22842.77816	16631.63117	14363.87295	57849.67521	21407.79007	15779.50293	53486.84721	29313.84548	46710.68394	101758.5978	40979.4377	65727.72655	88291.61744
M295T58	0.522964466	0.030832591	40939.096	438006.7338	296058.6817	81532.61915	340471.8126	533308.5907	392343.9432	512885.8085	53987.25701	114771.142	253385.0631	201121.3023	441193.4525	710477.4794	186131.5252	854222.419	1050666.43	536895.2824	473034.3525	655198.1807
M346T409	1.727292974	0.03565447	14546.75893	375677.6377	151755.2316	234769.4559	343095.2648	175555.2321	199037.2746	123939.5516	142457.1241	181048.3402	159703.1636	122428.1764	118386.8916	54864.32801	130121.427	156136.9314	124397.515	108908.598	16509.43612	132777.7542
M132T407_2	2.050689496	0.006202175	64129.71232	1798563.824	1736838.825	1889916.536	3427092.687	2733115.486	2571833.774	1889634.766	1486694.39	1785139.93	1954046.789	1120965.131	1288693.931	390385.3756	873465.5496	1186436.402	1009987.917	543536.49	255772.6895	828633.0738
M265T296	0.175824562	0.000123712	8536.460575	7533.325272	2098.379025	4402.956347	9810.50652	3496.285737	4186.337121	5508.054246	715.9863952	7741.406649	7893.100236	25811.26031	23735.37262	54599.8187	34326.99787	54680.29143	43695.98201	26838.90003	11061.53196	24649.97675
M165T148	2.237760778	0.004903908	109311.4015	45944.10435	139218.6878	318760.9273	205365.3261	158700.8027	104951.5337	178550.4989	254191.6874	313948.735	135628.2085	81768.82168	25192.27786	55349.02788	55297.4209	81701.59966	94184.64683	158333.502	36813.81928	93040.42662
M89T296	0.411700861	0.001442311	10353.9707	57998.98158	23960.26493	41861.76949	51252.07828	48603.24134	58642.98911	25279.15915	32530.13205	48174.62587	16481.04422	96351.9284	78436.31826	162971.1743	109292.3525	158195.7986	111392.6426	113365.2545	51378.00776	70453.13485
M149T151	1.641870354	0.013134841	4105.322164	206891.7823	169572.9238	208148.6339	221199.4275	157081.0144	232208.6663	176829.7497	160674.1238	201826.9873	109779.7932	135112.2693	97650.04753	109946.1473	89389.50574	150465.5749	156010.7516	118893.9108	2136.673431	89492.25114
M114T306	1.697729788	0.007910981	5775.590545	296849.5088	349878.7404	315766.4033	453868.3908	423900.3012	364413.4042	328193.315	330409.1873	476992.7842	178222.1148	224384.0298	227839.6284	239823.5831	139041.3687	320236.4941	219427.1014	155477.3282	86127.20507	180316.4259
M181T295_3	0.01992623	0.000265544	6225.886807	107262.8638	97615.74049	130230.0784	101050.9825	154684.4891	217601.782	89155.86456	368566.9473	108659.759	230513.801	8334612.786	3903437.345	16443993.38	9801728.243	11624393.51	6522035.716	3273864.71	3606470.909	5567314.76
M611T497	1.905495908	0.037243936	112402.3468	1855459.17	482272.8968	1696415.965	955674.5878	425112.0301	857930.139	610872.671	1053140.049	1538585.342	389005.7847	407019.0233	593537.7029	487912.5508	525410.7298	904995.6745	572504.698	891238.7059	48107.52781	211957.8618
M282T260	2.244673205	0.006576	42432.28886	983806.1811	764069.2199	1327299.879	1223468.472	778759.261	955052.9608	245508.335	849992.04	1098011.025	566430.7969	774771.7941	102975.0488	217698.1089	371134.4508	639596.2838	372405.771	418742.1268	21517.02521	198293.5968
M212T29	3.239318687	0.004543142	234037.7544	175548.4795	989695.5382	102555.927	949767.7116	684819.3194	1103319.768	740131.9788	1393197.093	431266.3261	481689.2904	170004.8863	122424.8589	431461.2868	151974.6912	300713.7194	59614.42321	100950.0942	132483.1454	149230.2172
M88T406_2	2.408883875	0.005519605	11805.04706	283874.0597	606565.0532	526646.7592	1040027.61	648624.1715	749724.4562	457535.8507	262700.282	654572.1682	330320.1099	189454.6496	219111.0649	59753.45036	165751.6117	313097.0387	380860.0604	282684.8526	92096.22805	143013.7986
M173T501_2	1.542611406	0.0158118	4515.466797	229980.3675	196191.1864	191815.5808	308665.27	248062.3198	250449.9975	187837.9359	194012.0551	216022.4425	133647.7756	168860.53	138672.0931	113285.6113	117739.5702	146532.0995	170015.0804	152989.0754	81303.52289	91318.46293
M225T359_2	3.319451815	4.71E-06	116469.1368	93872.32563	70778.4781	124382.4042	140365.573	100826.3185	112008.6195	53577.84856	132830.2781	108109.0681	4887.622987	67916.97398	28115.55143	21707.10943	63593.62309	5470.617141	57071.98913	38725.28848	6866.043797	22932.52468
M146T400_2	1.528986855	0.029021522	141199.1023	3659763.504	3731880.265	4479020.829	5149499.83	4427368.731	4368319.894	2645574.887	3704136.97	3880054.123	2836167.449	3126305.039	1847343.376	2526543.741	2760024.706	3990928.505	2462710.699	1347753.35	763176.0265	2006234.313
M203T394	0.101720911	0.03204936	2289.990003	5653.297362	2376.589856	4763.756711	3568.80743	3057.589951	6022.074285	10679.69064	5935.467293	7736.252327	5444.207966	44454.9451	59959.67504	47471.12126	219687.3676	41773.37409	21704.01727	53775.23429	4864.607669	12889.1341
M130T260_2	2.182494616	0.00112839	104304.5372	4962987.519	4194188.959	5655212.87	5769257.48	5214049.898	4078419.269	2901033.939	4200698.619	5475674.03	1722195.595	2816456.202	1790629.736	1916487.804	1662618.06	2582550.941	3112699.524	2182702.182	301833.6369	1410535.183
M145T509_2	1.535014886	0.020527576	24934.46811	490036.9088	421958.6291	549134.3175	739034.5376	621302.7953	490638.5407	421582.2635	411027.8084	537067.8104	290211.6063	450228.1436	383569.7266	224486.9158	267779.5636	332973.2971	369133.8328	296706.1027	156765.2705	294381.6551
M148T279_2	1.939289661	0.004572695	4969.310176	179087.7363	122509.7081	196124.8939	241493.6743	193825.3111	174585.522	103229.8458	138885.0122	194739.2376	75951.25199	123809.4506	72461.40699	72013.77093	65829.07072	101941.3396	111121.9707	92522.83506	11336.33828	71990.8109
M164T252	2.100104733	0.001575039	72470.17532	2470058.539	2097927.699	3024629.819	3317580.218	2703289.074	2293909.013	1478610.913	2245936.979	2725101.973	963856.4206	1563503.294	1003435.711	1111953.729	940467.0018	1334651.488	1610132.269	1077595.434	220267.1562	854325.9884
M128T400	1.560966944	0.023454839	59183.16085	1471851.028	1396075.437	1755651.627	2004783.579	1687553.471	1658820.492	1024345.73	1437389.31	1571549.222	1030519.262	1163527.462	737214.8336	944134.5029	1041661.873	1572090.604	963643.8046	535916.0889	276132.8824	747010.6766
M163T295	0.013409862	0.000216556	512.3106446	3358.595419	2506.949035	2323.341961	1709.625959	3195.127993	5503.843737	2593.585739	9011.064228	1646.307669	7773.945021	303585.5759	138721.2763	543210.1961	363829.4687	416418.426	217197.9159	113651.9692	122245.5722	186571.1639
M118T348_2	1.62142446	0.029916941	4622.819782	268062.9152	247368.6625	307663.9289	444318.1253	261696.1017	257431.3322	176346.3377	333453.2525	308855.1145	157092.1925	211474.1065	135010.8939	189332.708	161574.6173	305186.8848	166427.7315	113879.2611	26300.90667	143304.5261
M203T254_1	2.989116919	0.011082811	19636.0175	104990.7894	78723.14324	369204.7563	149979.9015	137251.5339	94264.06407	64129.10643	184856.7948	280316.7757	41325.51246	82930.65518	31328.16773	44291.90545	33196.52386	62081.12184	67578.51428	106802.7396	1320.765447	25395.30243
M180T297_2	2.307385546	0.005653181	19357.1891	121161.4726	116768.551	282326.9442	156574.6037	179483.8044	119512.0508	84286.65599	241548.2582	239003.3886	62881.52437	94744.39277	46041.77971	69763.3905	46556.71353	77759.49078	73653.51304	151005.6312	9742.472763	43950.89674
M241T63	1.429557235	0.02281873	824021.1558	874466.2225	586292.8524	516340.7374	497329.2476	741200.1737	500094.3569	472443.8698	450876.9261	502774.9375	362987.3511	499790.3766	665046.8617	440776.7028	427902.2812	604377.657	425546.1818	363036.7352	60803.4711	322940.9335
M116T297_2	2.003820968	0.0015836	8826.871569	1589093.263	1467596.199	1413236.212	2011916.782	1849652.742	1506716.749	1162464.847	1324588.472	1726964.434	808770.9986	915189.9209	793674.2127	629473.4556	581676.2894	792014.8309	1040938.96	640386.469	165375.0429	649622.0046
M303T453	2.119972867	0.022787256	58256.63119	2315060.541	1440263.99	1640371.291	3561855.821	1523098.763	1734765.248	685055.3201	1969716.356	2925523.108	773208.0962	908531.7599	1259271.012	634493.2192	122752.0027	2313945.761	705797.4782	1150073.713	78595.99764	475121.3278
M190T201	2.119457808	0.002302526	8527.011228	162814.9845	102232.2552	184134.0973	169340.8722	107594.4374	163815.3252	103837.535	142473.0283	174215.7967	78312.64898	101466.0865	35950.20564	53114.09927	73239.97362	100455.8826	45389.63205	90833.79512	3053.340876	40506.39259
M281T79	1.6421342	0.040912605	466916.4748	5094235.997	2868058.334	3095866.693	967463.2714	3566130.078	3202877.348	2728602.459	2375807.988	2318563.296	2308423.745	563112.6704	2218015.569	1240095.563	1990315.83	825122.8423	1149870.157	2416995.479	965840.7345	2572110.696
M218T274	2.038810641	0.006057527	114921.8754	562165.6936	506221.3364	267393.382	755115.0195	484515.3397	682688.2653	403792.5231	690924.9369	1003716.003	261524.865	343620.0551	203415.4304	321585.2255	192154.4666	532157.3968	285635.9388	179264.5647	59395.26235	304896.8915
M242T382	1.632694829	0.01875492	86537.24163	637683.9712	620279.8889	756449.4739	410890.0145	460086.986	624324.7203	397732.4399	794359.6695	469698.0606	256577.0734	324120.0024	243736.4039	416404.2454	283834.9202	530845.5303	321372.2923	507649.0643	51340.506	284588.5848
M243T240	1.941934102	0.00452204	7124.76905	88278.14948	118659.1987	100492.1076	151706.036	153448.958	109454.9007	100750.9541	118063.0309	128008.2701	130908.0785	56245.04622	45945.23453	56839.05525	36238.54354	65352.22633	41256.29031	54666.49215	15717.89465	50910.89518
M102T400_2	1.540244311	0.025360023	27766.49373	720880.5622	709376.7372	878555.9551	989696.9488	863774.805	855768.2015	525860.7062	724832.9307	788812.5034	539808.907	599087.0926	368623.3765	485053.7804	523089.5388	788440.8178	471738.3062	273298.2222	156999.5802	393991.5356
M214T390	1.579680342	0.024518765	32332.8668	2748891.492	2629626.077	2953314.682	1915936.61	2196912.037	2963987.984	1709729.211	3087726.402	1946423.914	1122257.283	1614518.164	1247718.006	1648778.566	1540937.278	2165570.07	1578496.519	1600086.742	172164.0577	1353378.705
M241T36	0.005414183	0.000480111	4507.251662	1715.524419	54090.23297	1884.788829	95168.55373	102010.0661	2186.728112	2222.673051	150148.6243	146520.0045	26740.07893	14229797.34	18877563.85	7199013	17651835.75	14893186.67	14810386.48	396462.9068	77275.16257	15353716.54
M307T28	4.144128368	0.007991928	146571.2634	395006.4461	282157.2243	580620.7205	107376.702	673991.9814	323334.8261	337529.3169	417186.4475	78297.96717	606200.6001	1358.714165	23566.37182	14366.51995	24656.90832	854.6628965	31026.33257	53906.69046	27985.87739	22537.11279
M327T40	1.739603249	0.058768408	2786176.688	11283611.99	5950498.396	5424624.631	5106528.673	4715226.007	16254069.98	6539207.849	5571615.752	4442377	6230701.006	4853948.34	2660386.767	6416465.375	3207694.962	2631174.648	7290483.14	3107290.109	547521.386	2186209.319
M134T160	0.493579404	0.063554956	62880.15561	30108.72442	28732.58715	45098.28168	31920.47705	41048.87905	22837.5495	20180.61087	44751.35844	42548.71354	64948.62558	46192.67838	9280.8566	167383.0848	161159.2876	123936.3493	28666.70067	51320.48545	3663.852564	93291.63885
M251T179	1.618813734	0.06295259	10649.35971	200740.8709	152831.4682	80186.97646	278353.2541	157251.3576	209305.1515	242234.1303	124372.3172	157368.0775	228110.9323	98194.82706	137967.9612	89525.56755	59717.71641	78677.76443	141992.7762	61072.89766	5469.386837	95859.79022
M339T437	3.618919632	0.056216126	841.1397297	121492.99	34329.04419	299813.288	23699.39283	86237.94532	127861.0592	97052.27277	144761.673	550168.881	95403.02518	59597.38351	61554.68037	28303.91827	67307.15528	29264.25367	18711.95447	37735.53202	2564.155033	10248.93206
M239T389_2	1.516014789	0.055131908	6622.326773	178600.9411	364338.6335	270792.1061	333666.1259	215231.2993	260112.5947	322287.0317	430832.8798	194846.1728	159719.9867	247832.9913	160248.8607	204409.4042	135668.3949	276162.3353	94125.94534	170857.6509	60112.73728	190930.9339
M199T50_2	0.705356621	0.069670518	329511.5785	701232.859	676357.7991	236403.9408	695361.533	784454.9294	483388.2069	528115.1962	332255.3279	278572.784	495993.1586	710499.8398	449404.8042	1077870.228	628012.3093	1282460.309	734663.847	462452.9993	487970.948	824009.3243
M131T501	1.393217352	0.050824234	12045.8425	298313.5339	317251.8659	358701.5073	489495.4276	412005.0125	302846.8949	280436.4969	294148.2934	327631.3081	233271.1209	268934.5133	291198.5712	186933.5557	183736.6697	247624.8914	267252.6492	190695.8279	134617.9374	215686.6478
M301T40	2.556388021	0.069045196	551997.5227	1948377.409	890010.6451	1377837.042	405970.4427	680162.3293	4981763.698	1093714.226	724783.8687	997125.0312	555235.5356	690944.2404	374868.5826	686290.0746	342022.0012	622476.2988	855924.205	345064.4017	300273.1974	567147.9754
M306T445	1.659694484	0.09560988	1202.934199	195353.9468	640003.1368	237605.4881	349244.0711	163624.2854	208876.1758	197881.8514	294050.3973	171411.1576	141491.9621	254206.1321	101680.1171	121614.4164	190347.3441	222558.8967	108951.6397	125046.5158	60869.37139	154984.2935
M187T281	3.876538798	0.05421173	223088.076	34401.78334	23694.98516	45512.90674	53936.20808	28681.64267	28064.09258	16824.34763	55574.4891	29762.09183	13797.31923	28907.58616	4200.783139	6085.928601	22754.18972	16877.04904	14895.17491	22957.1052	653.3092528	8052.574535
M154T387	2.076623177	0.051156762	6215.882029	67168.21982	239341.1605	142003.7355	581663.709	267963.5132	282169.3801	228731.8213	237080.6468	127839.6535	229371.5627	200585.394	103326.7452	141201.3102	123848.2408	51469.61033	52280.38658	30225.31117	45755.40677	71802.82863
M279T43	1.375355819	0.096309375	21065022.28	83158157.38	56007301.85	17114270.86	77623729.99	77455320.75	35580133.24	62919792.47	71508032.54	45775533.09	63586462.66	38189744.02	41816585.55	52873298.37	30722883.14	26675063.59	42719792.58	28529459.28	46650825.98	26828952.08
M179T389	1.462074576	0.085896466	39610.45042	1356681.494	2830156.356	2159533.569	2382634.31	1650596.878	1828420.587	2430042.926	3407078.658	1491762.092	1154172.963	1887188.799	1247210.208	1720576.071	977252.0241	2330425.387	799926.0302	1328758.617	425668.9671	1518368.665
M227T48	0.687097773	0.082875409	472525.7148	4319869.565	2352978.791	912171.8202	2497221.22	3909038.447	2961645.197	3002277.607	1947444.358	929821.1411	2761427.176	2540645.183	3225976.541	2448228.279	2119491.266	5142031.947	4945859.907	1846199.071	5286910.069	3601247.435
M107T25	3.486351163	0.062885695	46409.63981	84326.16208	1096.687764	30307.04405	242014.2793	142830.4267	314430.681	91353.3771	10943.26917	8228.044665	4462.162762	90699.62759	33651.38981	8196.832182	69091.87931	9134.830922	4891.417278	21196.49883	29082.75882	8376.800161
M351T47	0.746315373	0.072999112	62928.04392	106697.7176	86602.75173	58830.60864	119728.9844	150205.5175	81412.68177	87999.225	47280.97796	43718.42067	80222.01054	98325.26831	90515.57843	118848.4953	124916.0088	122205.9576	187224.6174	70796.69179	139957.3232	99759.74181
M563T449	0.129709277	0.051883693	2005.506985	47374.6657	34989.22825	32974.82808	35532.83886	47419.06622	61496.85311	46297.22168	70272.68718	36265.75673	52691.43807	181815.3712	216870.1158	385370.4517	236893.8793	1470496.413	223849.8216	46268.55443	32371.20064	349972.5812
M124T292_2	1.439648724	0.050428546	1544510.761	10388416.94	9758878.419	15035905.88	12533782.12	9581183.383	11137459.79	7947572.984	13224842.12	14084927.59	9005895.123	9370045.277	4655383.759	10352821.64	5324334.699	10761177.99	5561911.052	9385896.573	1724285.421	6957663.774
M154T503	1.581496331	0.084415556	15574.23829	236861.9852	211153.7695	303343.5768	746481.3232	294875.3549	496621.6613	313332.602	416457.4784	265772.61	329671.8453	271875.1871	76082.63631	258832.4803	249489.9323	85000.25021	260700.0485	178835.4704	172620.3215	203823.3845
M469T365	1.16469743	0.333200297	43000.57427	17186.80395	20446.25383	56186.26683	30416.18132	49572.26742	46577.72959	33746.27812	61005.2822	51674.96052	25937.58717	31033.25332	21380.41858	24675.22848	34389.97133	33544.59094	32443.00391	53205.78917	47513.8049	47738.20692
M293T55	0.661952164	0.184170385	252852.2488	177420.3737	122501.4788	22422.62202	439353.2548	94916.26674	126045.7373	120264.3639	311052.2379	38493.35633	295295.7936	388400.877	250157.751	154815.4508	393380.2485	126603.0261	547966.4976	90920.24813	83998.75436	244662.5226
M213T351	0.874532994	0.401030032	70781.66497	114878.0539	84693.95846	73989.00452	135514.5109	70332.19272	140787.3649	71812.43008	82862.14088	72746.45778	69731.99055	143458.5129	76353.25615	94431.1369	166054.5994	121789.7135	114965.2244	85343.4716	36565.24041	141464.8077
M457T184	1.182377301	0.449035794	12883.71931	8495.407339	8374.254641	2787.446627	12374.98512	17493.44866	13958.75819	18248.91098	11946.40974	6343.979751	16632.90281	8037.370427	9829.899562	17305.25844	9144.127849	11996.56946	12095.96712	2563.369598	2003.189006	5883.131851
M671T130	0.876861947	0.389384156	51289.39667	92564.05387	79564.82521	40683.48606	104060.5031	61197.64939	87020.32753	105960.3039	47411.79057	39002.7419	77897.86904	90868.18221	82501.08164	67988.94152	68277.90503	100202.0934	127893.0685	34694.53575	68835.80976	89126.33381
M748T39	1.364585708	0.317592158	380108.1098	313001.9566	550372.276	2299110.68	315721.4248	795000.0913	464984.2648	593900.1289	1436393.651	1527553.719	439710.6843	220316.2125	573673.8639	543088.8307	578575.3561	1092050.701	756789.4176	798417.2859	458468.2519	896990.2806
M409T190	1.180151205	0.391959417	67093.78576	37765.90678	53794.26089	25889.866	39194.11837	24551.98278	66390.10771	55635.90521	34105.74009	25180.20561	20849.20048	56424.7369	35488.99177	32680.88445	22185.76077	58220.33119	40675.32467	34271.20268	7624.285524	55602.02478
M369T174_2	0.774494515	0.512820218	3022.196826	29864.44424	31115.23712	30942.89403	36164.93092	40790.72062	16662.25144	74403.9945	8331.965618	8745.169595	8662.276726	21282.67078	49496.68871	19077.96359	9810.556217	42385.58042	115224.8973	32508.49009	8973.509549	54160.05007
M243T174	2.131988725	0.131373533	13446.40569	9664.47094	13632.09336	5878.612662	14697.18437	10830.29726	14816.32255	7538.34118	62613.56088	68285.71537	12814.31698	19342.05959	4018.259323	11945.15374	11100.07608	13060.80251	9266.443159	7626.028588	3586.563357	11088.40884
M227T115	1.247501129	0.056269204	8954.865577	5285.581281	6239.278991	7989.708314	8282.352253	7402.861016	4661.217004	7224.8191	9854.86304	7212.773257	4175.854424	5080.801027	7187.670408	7357.558072	7105.036947	4478.323355	6205.946637	6038.061931	7861.235713	3113.322038
M309T40_2	0.977494435	0.89072775	202683.8064	594077.399	305425.4262	404810.2339	508316.0377	642899.3837	339321.0493	283794.6269	571817.0484	630926.4477	563408.3212	348373.0578	431646.5103	581739.0754	410094.543	446960.0605	819237.9158	182756.4907	460654.702	342440.8187
M175T372	0.657725553	0.552955298	78793.80325	11951.59002	4308.41616	9896.785305	4643.992217	2237.939969	4083.045199	7839.656122	9824.323235	13012.27644	9020.803674	10493.41953	8874.012444	15816.36487	7078.387536	9446.769608	4858.717917	26925.05314	113647.0696	16716.29507
M117T152	1.209224173	0.505279073	16160.36753	193699.7482	94532.96856	161603.2128	51102.23937	33420.72523	88360.71499	86306.06137	58405.90176	48345.24911	68182.95102	87791.30187	22387.95446	92987.47917	52955.72679	59919.56927	142565.5936	27628.41764	40107.90509	93465.62362
M135T109	0.960243776	0.787134608	190540.2273	147669.9357	118029.4775	63794.9133	180419.6333	155934.2782	174051.6269	168270.4925	265113.8606	208965.4979	153283.9413	162943.0941	75899.7047	118127.696	166711.8749	207831.0586	229361.0709	292632.2784	163725.7203	171530.7215
M152T344	1.096219591	0.562938408	16696.32233	46349.86238	88428.95604	65238.05523	67252.50798	67050.26875	80089.79899	73924.8007	111912.7043	59425.75929	86080.44591	76250.69609	55322.75806	69011.46296	85194.27255	62216.3164	40999.89111	52511.72768	23730.24753	65683.59441
M187T106	1.034287342	0.918446831	16508.72733	139264.7917	75515.13233	39658.57789	39036.82484	21865.84471	34807.19294	30632.58987	28578.81616	19415.66976	74827.49402	36471.71896	5478.089975	86884.06275	40854.37013	57107.08328	41078.79369	46130.07431	12475.44965	29215.5523
M215T93	0.615802267	0.104541327	1688.416337	36934.78658	39233.77582	5207.114409	13234.81933	18993.35378	10879.72347	16982.12039	6908.853583	12174.00952	15381.94111	30223.78384	15616.81835	46652.51521	20840.565	29689.81961	23153.64006	51935.73848	8358.941277	21602.51502
M263T45	1.228348797	0.482456626	15619.95879	63624.5694	41926.23764	25543.29141	36937.4469	41113.89426	61865.87824	44092.32123	20391.35711	25975.34829	103391.115	22513.39452	20039.33503	21125.08629	20135.32752	38113.65642	19271.86159	15056.26097	22719.21465	24624.34595
M149T98_2	0.777931612	0.66489981	111609.075	80903.60169	61373.59267	64640.0222	53324.2644	844969.5893	53041.72413	111299.2132	989371.5523	857202.4651	452354.3838	67519.22572	200768.7884	184117.8254	314308.4888	423785.5233	337831.8047	1873288.823	118142.1667	177007.4542
M296T226	2.010147065	0.002736036	573.7280916	4498.023799	3067.526135	2608.28471	5640.379514	2955.398802	3230.416197	3366.214794	3778.271278	5104.907567	1898.746513	1540.682651	1762.198611	1702.008736	922.9353069	3107.332417	1671.136541	2428.308371	457.0289432	1833.305084
M281T146	1.832234202	0.198625634	33639.20166	7864.575864	5383.901543	2101.036873	13507.06418	4458.314385	5170.624097	6886.538988	4660.662965	4060.181594	4091.858457	5792.107006	3566.842211	8796.250695	3562.502067	6572.45389	4766.786645	4657.593532	2489.676082	3586.510181
M244T451	0.905837348	0.654498165	640.6090975	77489.74178	28748.98692	98034.79494	78574.03485	59959.32692	67467.29467	44900.63257	67185.81044	83969.78531	32484.93538	84240.30559	46157.47554	70508.51135	124635.733	82562.50941	97607.04097	72134.39966	12863.73189	46871.58813
M126T58	1.021979874	0.867028209	42925.98153	33835.23559	23074.13745	43286.0447	35726.85177	51755.7422	53120.09991	41779.11993	45696.76536	41128.63883	31258.161	40577.95142	20474.06064	27658.27175	45676.8806	49609.36482	46800.36299	70580.61831	36470.67469	34354.25765
